Unieknr,plot_id,soil_unit,reference_soil_group,rsg_pq_cod,pq_code,pq1,pq2,pq3,sq_drainag,sq_texture,sq_morphol,sq_fertili,belgisch_bodemtype,belgisch_bodemdistrict,bodemkaart_streek,bodemtype_ruw,bodemtype,bodemserie_c,bodemserie,Substr_V_c,SubstraatV,Textuur_c,Textuur,Drainage_c,Drainage,Profontw_c,Profontw,Fase_c,Fase,Varimoma_c,Varimoma,Variprof_c,Variprof,Serie_c,Serie,Subserie_c,Subserie,Type_c,Type,Subtype_c,Subtype,Uitleg_tit,Uitleg,Type_class,Bodtypstr,PNV,Kaartbldnr
2160,2160,Eutric Cambisols (Siltic),Cambisols,CM-eu,eu,Eutric,-,-,-,Siltic,-,Eutric,Acp,Brabants plateau,Zandleemstreek,Vochtige leem,Acp,Acp,Matig droge leembodem zonder profiel,,,A,leem,c,"matig droog, zwak gleyig",p,zonder profielontwikkeling,,,,,,,,,,,,,,,bodemserie Acp in de Zandleemstreek,De Acp depressie- of lage hellingsgronden omvatten colluviale bodems welke tussen 80 en 120 cm gleyverschijnselen vertonen. Het colluviaal dek rust veelal op een genrodeerd profiel waarvan de textuur B op wisselende diepte in het profiel voorkomt. Deze g,Rest van Vlaanderen,Acp-ZLS,5,102W
2161,2161,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2162,2162,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2163,2163,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2164,2164,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2165,2165,"Eutric Cambisols (Siltic, Colluvic)",Cambisols,CM-eu,eu,Eutric,-,-,-,Siltic,Colluvic,Eutric,Abp,Brabants plateau,Zandleemstreek,Droge leem,Abp,Abp,Droge leembodem zonder profiel,,,A,leem,b,"droog, niet gleyig",p,zonder profielontwikkeling,,,,,,,,,,,,,,,bodemserie Abp in de Zandleemstreek,De Abp bodems komen voor in colluviale droge leemdepressies. Deze gronden bestaan uit leemmateriaal geGrodeerd van de hoger liggende plateaugronden. De landbouwwaarde van de Abp gronden ligt den klasse lager dan die van de Aba gronden wegens het meestal,Rest van Vlaanderen,Abp-ZLS,5,102W
2166,2166,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2167,2167,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2168,2168,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2169,2169,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2170,2170,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2171,2171,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2172,2172,Eutric Cambisols (Siltic),Cambisols,CM-eu,eu,Eutric,-,-,-,Siltic,-,Eutric,Acp,Brabants plateau,Zandleemstreek,Vochtige leem,Acp,Acp,Matig droge leembodem zonder profiel,,,A,leem,c,"matig droog, zwak gleyig",p,zonder profielontwikkeling,,,,,,,,,,,,,,,bodemserie Acp in de Zandleemstreek,De Acp depressie- of lage hellingsgronden omvatten colluviale bodems welke tussen 80 en 120 cm gleyverschijnselen vertonen. Het colluviaal dek rust veelal op een geurodeerd profiel waarvan de textuur B op wisselende diepte in het profiel voorkomt. Deze g,Rest van Vlaanderen,Acp-ZLS,5,102W
2173,2173,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2174,2174,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2175,2175,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2176,2176,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2177,2177,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2178,2178,Eutric Cambisols (Siltic),Cambisols,CM-eu,eu,Eutric,-,-,-,Siltic,-,Eutric,Acp,Brabants plateau,Zandleemstreek,Vochtige leem,Acp,Acp,Matig droge leembodem zonder profiel,,,A,leem,c,"matig droog, zwak gleyig",p,zonder profielontwikkeling,,,,,,,,,,,,,,,bodemserie Acp in de Zandleemstreek,De Acp depressie- of lage hellingsgronden omvatten colluviale bodems welke tussen 80 en 120 cm gleyverschijnselen vertonen. Het colluviaal dek rust veelal op een geurodeerd profiel waarvan de textuur B op wisselende diepte in het profiel voorkomt. Deze g,Rest van Vlaanderen,Acp-ZLS,5,102W
2179,2179,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2180,2180,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2181,2181,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2182,2182,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2183,2183,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2184,2184,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
2185,2185,Eutric Cambisols (Siltic),Cambisols,CM-eu,eu,Eutric,-,-,-,Siltic,-,Eutric,Acp,Brabants plateau,Zandleemstreek,Vochtige leem,Acp,Acp,Matig droge leembodem zonder profiel,,,A,leem,c,"matig droog, zwak gleyig",p,zonder profielontwikkeling,,,,,,,,,,,,,,,bodemserie Acp in de Zandleemstreek,De Acp depressie- of lage hellingsgronden omvatten colluviale bodems welke tussen 80 en 120 cm gleyverschijnselen vertonen. Het colluviaal dek rust veelal op een genrodeerd profiel waarvan de textuur B op wisselende diepte in het profiel voorkomt. Deze g,Rest van Vlaanderen,Acp-ZLS,5,102W
2186,2186,Dystric Glossic Fragic Retisols (Siltic),Retisols,RT-fc.gs.dy,fc.gs.dy,Fragic,Glossic,Dystric,-,Siltic,-,Dystric,Abc0,Brabants plateau,Zandleemstreek,Droge leem,Abc0,Abc,"Droge leembodem met sterk gevlekte, verbrokkelde textuur B horizont",,,A,leem,b,"droog, niet gleyig",c,"met sterk gevlekte textuur (bij lemige sedimenten), verbrokkelde textuur B horizont ( bij zandige sedimenten)",0,Betekenis afhankelijk van het bodemtype (zie toelichtingsboekje),,,,,,,,,,,,,bodemserie Abc in de Zandleemstreek,Deze droge leemgronden met sterk gevlekte textuur B horizont komen in de Zandleemstreek voor nabij de overgangszone met de Leemstreek alsook in enkele alluviale valleien.,Rest van Vlaanderen,Abc0-ZLS,5,102W
11000,11000,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OT,Brabants plateau,Kunstmatige gronden,Antropogeen,OT,OT,Sterk vergraven gronden,,,,,,,,,,,,,,,O,kunstmatige gronden,,,T,sterk vergraven gronden,,,bodemserie OT,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in vergraven terreinen (OT) zijn daar een voorbeeld van.,Zeepolders,OT-KUNST,,102W
11001,11000,"Haplic Luvisols (Loamic, Ruptic)",Luvisols,LV-ha,ha,Haplic,-,-,-,Loamic,Ruptic,Eutric,sLba,Brabants plateau,Zandleemstreek,Droge zandleem,sLba,Lba,Droge zandleembodem met textuur B horizont,s,Zand op geringe diepte (ondieper dan 75 cm),L,zandleem,b,"droog, niet gleyig",a,met textuur B horizont of met weinig duidelijke kleur B horizont,,,,,,,,,,,,,,,bodemserie Lba in de Zandleemstreek,"Deze gronden met textuur B horizont hebben een Ap die ongeveer 25 cm dik is, donkerbruin matig humeus en die rust op een zwak humeuze, bruinachtige overgangshorizont, 30 tot 40 cm dik, hieronder komt een meer kleiige textuur B horizont voor. De ondergron",Rest van Vlaanderen,sLba-ZLS,6,102W
11002,11000,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OT,Brabants plateau,Kunstmatige gronden,Antropogeen,OT,OT,Sterk vergraven gronden,,,,,,,,,,,,,,,O,kunstmatige gronden,,,T,sterk vergraven gronden,,,bodemserie OT,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in vergraven terreinen (OT) zijn daar een voorbeeld van.,Zeepolders,OT-KUNST,,102W
11003,11000,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OT,Brabants plateau,Kunstmatige gronden,Antropogeen,OT,OT,Sterk vergraven gronden,,,,,,,,,,,,,,,O,kunstmatige gronden,,,T,sterk vergraven gronden,,,bodemserie OT,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in vergraven terreinen (OT) zijn daar een voorbeeld van.,Zeepolders,OT-KUNST,,102W
